,0,1,2,3
383,GestureMidAirD1-MOMENT,ACE,kmeans,0.03787892123999787
384,GestureMidAirD2-MOMENT,Accuracy,no cal,0.9615384615384616
385,GestureMidAirD2-MOMENT,CE,no cal,0.1439425958105635
386,GestureMidAirD2-MOMENT,Brier,no cal,0.0350506901150343
387,GestureMidAirD2-MOMENT,ECE,no cal,0.0028246874568175206
388,GestureMidAirD2-MOMENT,smECE,no cal,0.024842642286971466
389,GestureMidAirD2-MOMENT,ACE,no cal,0.05277248047649945
390,GestureMidAirD2-MOMENT,CE,global,0.14625851135538875
391,GestureMidAirD2-MOMENT,Brier,global,0.03594989683530571
392,GestureMidAirD2-MOMENT,ECE,global,0.01789119433398778
393,GestureMidAirD2-MOMENT,smECE,global,0.019211338545300754
394,GestureMidAirD2-MOMENT,ACE,global,0.04223734286695689
395,GestureMidAirD2-MOMENT,CE,kmeans,0.1553524399323835
396,GestureMidAirD2-MOMENT,Brier,kmeans,0.03621145222348324
397,GestureMidAirD2-MOMENT,ECE,kmeans,0.018967663046279726
398,GestureMidAirD2-MOMENT,smECE,kmeans,0.019041068588184065
399,GestureMidAirD2-MOMENT,ACE,kmeans,0.03715360970998504
400,GestureMidAirD3-MOMENT,Accuracy,no cal,0.9615384615384616
401,GestureMidAirD3-MOMENT,CE,no cal,0.143607569066318
402,GestureMidAirD3-MOMENT,Brier,no cal,0.0352224840210225
403,GestureMidAirD3-MOMENT,ECE,no cal,0.003233816865967132
404,GestureMidAirD3-MOMENT,smECE,no cal,0.023262705221098284
405,GestureMidAirD3-MOMENT,ACE,no cal,0.03987375864019201
406,GestureMidAirD3-MOMENT,CE,global,0.14345357992604382
407,GestureMidAirD3-MOMENT,Brier,global,0.035728078949638684
408,GestureMidAirD3-MOMENT,ECE,global,0.012004669638167154
409,GestureMidAirD3-MOMENT,smECE,global,0.019802147395823814
410,GestureMidAirD3-MOMENT,ACE,global,0.037073542217102365
411,GestureMidAirD3-MOMENT,CE,kmeans,0.14101547126356076
412,GestureMidAirD3-MOMENT,Brier,kmeans,0.03573489188171907
413,GestureMidAirD3-MOMENT,ECE,kmeans,0.01673011393286683
414,GestureMidAirD3-MOMENT,smECE,kmeans,0.020300254650659332
415,GestureMidAirD3-MOMENT,ACE,kmeans,0.04202152898246958
416,HandOutlines-MOMENT,Accuracy,no cal,0.803
417,HandOutlines-MOMENT,CE,no cal,0.4702954201401653
418,HandOutlines-MOMENT,Brier,no cal,0.14757623208913737
